779	79.582000
780	79.199000
781	83.701000
782	81.353000
783	81.281000
784	77.505000
785	86.643000
786	91.247000
787	83.969000
788	87.969000
789	86.091000
790	83.345000
791	81.449000
792	79.625000
793	82.017000
794	89.503000
795	85.785000
796	93.334000
797	80.873000
798	82.170000
799	81.391000
800	88.121000
801	84.731000
802	83.701000
803	82.931000
804	82.056000
805	82.769000
806	83.438000
807	87.624000
808	81.529000
809	80.203000
810	82.293000
811	84.047000
812	81.452000
813	80.845000
814	78.924000
815	81.993000
816	88.387000
817	86.060000
818	80.752000
819	82.956000
820	81.563000
821	94.830000
822	112.436000
823	103.846000
824	82.226000
825	83.697000
826	83.954000
827	82.254000
828	90.495000
829	95.157000
830	86.319000
831	84.400000
832	84.568000
833	92.421000
834	97.351000
835	83.356000
836	91.205000
837	85.017000
838	82.508000
839	90.962000
840	92.756000
841	94.992000
842	83.915000
843	83.638000
844	89.142000
845	106.638000
846	94.558000
847	101.464000
848	106.103000
849	86.144000
850	87.981000
851	87.114000
852	88.552000
853	88.348000
854	88.436000
855	87.505000
856	87.760000
857	87.463000
858	86.513000
859	85.576000
860	87.715000
861	91.384000
862	90.093000
863	88.079000
864	86.463000
865	107.934000
866	92.913000
867	92.660000
868	106.161000
869	87.365000
870	94.056000
871	94.663000
872	102.799000
873	101.093000
874	88.050000
875	100.960000
876	89.377000
877	90.718000
878	97.845000
879	99.016000
880	92.911000
881	87.202000
882	91.804000
883	89.080000
884	95.444000
885	123.006000
886	90.250000
887	89.667000
888	124.116000
889	90.771000
890	87.306000
891	87.100000
892	93.874000
893	89.639000
894	88.043000
895	88.752000
896	89.506000
897	91.455000
898	91.106000
899	97.098000
900	88.607000
901	98.896000
902	94.528000
903	90.424000
904	90.858000
905	95.042000
906	91.432000
907	90.077000
908	90.438000
909	90.666000
910	95.580000
911	97.317000
912	91.321000
913	91.349000
914	92.400000
915	93.195000
916	93.404000
917	99.230000
918	94.532000
919	93.053000
920	94.424000
921	98.049000
922	108.545000
923	92.911000
924	94.412000
925	93.822000
926	101.921000
927	97.902000
928	103.148000
929	97.661000
930	93.720000
931	96.316000
932	96.926000
933	105.783000
934	97.261000
935	99.370000
936	102.908000
937	98.094000
938	92.435000
939	92.994000
940	93.811000
941	93.762000
942	94.512000
943	99.939000
944	98.989000
945	98.337000
946	99.911000
947	101.512000
948	95.107000
949	94.764000
950	97.317000
951	97.757000
952	98.101000
953	102.771000
954	100.852000
955	99.289000
956	97.935000
957	98.786000
958	98.567000
959	97.813000
960	96.722000
961	96.600000
962	100.802000
963	101.529000
964	98.951000
965	100.257000
966	100.942000
967	101.666000
968	102.011000
969	100.105000
970	101.131000
971	101.248000
972	102.525000
973	96.836000
974	98.882000
975	101.437000
976	101.290000
977	105.483000
978	100.929000
979	100.581000
980	101.751000
981	102.423000
982	104.493000
983	103.609000
984	102.852000
985	102.062000
986	103.090000
987	105.394000
988	101.752000
989	97.714000
990	98.738000
991	100.688000
992	99.912000
993	104.797000
994	104.501000
995	103.221000
996	102.271000
997	101.925000
998	100.812000
999	103.073000
